technology_id,country,name,groundwater,surfacewater,waterquality,waterquality_referring,watersupply,water_use_rights,water_comments
1200,TZ,"Contour bund combined with lemon grass, pineaples. grass mulch and manure in banana beans intercrop production.",5_50M,MEDIUM,POOR,,RAINFED,OPEN_ACCESS,"Ground water table: 5-50m (three shallow wells fond in the area)
Availability of surface water: Medium (Entire north border of the catchment laid on Lake Ikimba)"
1201,TZ,Integrated agronomic measure for sustainable cassava production in convex sloppy landform,50M_PLUS,MEDIUM,,,,,
1202,NP,Improved Stove for household cooking use,,,,,,COMMUNAL,
1204,TZ,Soil productivity improvement and BXW control in epidemically affected banana zone,5_50M,,,,RAINFED,OPEN_ACCESS,
1205,CL,Uso de enmiendas orgánicas en el suelo,LESS_5M,POOR,AGRICULTURALUSE,,IRRIGATION,INDIVIDUAL,
1206,GR,Integrated water-harvesting and livestock water-point system,50M_PLUS,POOR,GOOD,,RAINFED,,
1207,TZ,Multiplier fertilization of banana using small ruminants in Kibanja farming system,5_50M,MEDIUM,GOOD,,RAINFED,OPEN_ACCESS,"Availability of surface water: Medium (water is available in nearby natural water spring. There is reduction of water flow during the dry season)
Water quality (untreated): Good drinking water as it comes from a natural spring"
1208,TZ,"Contour band combined with Sessebania sessebani, beans, manure and trashlines in banana production.",5_50M,MEDIUM,POOR,,RAINFED,OPEN_ACCESS,"Availability of surface water: Medium (In dry season all ponds dry of while in rain season some ponds overflows)
Water quality: Poor drinking water (treatement required, surface water during rainy season and ground (spring water) during dry season)"
1209,IT,Pasture manuring (application of manure from shelter),5_50M,MEDIUM,GOOD,,,,Availability of surface water is medium (minimum during month of September and October)
1210,IT,Ploughing and seeding of fodder species to recover degraded grazing areas,5_50M,MEDIUM,GOOD,,RAINFED,,Availability of surface water: Medium (minimum during month of September and October)
1212,KE,Coffee Agroforestry,5_50M,GOOD,GOOD,,MIXED,INDIVIDUAL,
1213,TZ,Adapted combination of technologies in improved cassava production,50M_PLUS,GOOD,GOOD,,RAINFED,COMMUNAL,"Ground water table: >50m (is difficult to access ground water table)
Availability of surface water: Also poor/none (There is no surface water in the area. People in the nearby or around the area fetch water from the natural springs found in the lower distant hilly/mountain floors)
Water quality: Good drinking water (water in the lower mountainous floors is in permanent water spring and is good drinking water)"
1214,IT,Cutting of Ferns in degraded pastures to use as litter and fodder,5_50M,MEDIUM,GOOD,,RAINFED,,Availability of surface water is medium (minimum during month of September and October)
1215,TZ,Contour ditches  combined with manures and mulch grass in banana production.,,EXCESS,GOOD,,RAINFED,OPEN_ACCESS,"Availability of surface water: Excess during short rainfals and medium because two permanent river tributaries (misheke and Charuhanga) flows throughout the year. 
Water quality (untreated): Good drinking water when gravity water supply from Kasunkuni river tributar and poor when over-flooded Mwisa river during short rains."
1216,TZ,Slope cross barier in banana combined with common agronomical measures production,50M_PLUS,MEDIUM,POOR,,RAINFED,OPEN_ACCESS|OTHER,Availability of surface water: Bordering Kagera river.
1217,IT,Continuous soil cover on croplands,LESS_5M,GOOD,GOOD,,MIXED,,"Ground water table: <5m (The area surrounding the Venice lagoon (1240 km2) is even below the sea level (down to -2 m) and currently cultivated due to land reclamation. As a result water table is kept artificially low)
Water quality (untreated) is good drinking water (groundwater) or for agricultural use only (surface water)"
1218,KH,Compost application on rice fields,LESS_5M,MEDIUM,GOOD,,MIXED,OPEN_ACCESS,
1219,NE,Zai or tassa planting pits,5_50M,MEDIUM,AGRICULTURALUSE,,OTHER,,
1220,BF,Use of organic matter (manure and compost),5_50M,MEDIUM,,,,COMMUNAL,"Ground water table: > 10 m
Availability of surface water: Surface runoff generated by limited but intense rainfalls"
1221,TZ,Soil productivity improvement using a combination of technologies,50M_PLUS,MEDIUM,POOR,,RAINFED,OPEN_ACCESS,"Ground water table: >50m (ranked 1, water can be accessed in down the river valleys streams) and 5-50m (ranked 2) 
Availability of surface water: Water is available in natural flowing downstream rivers 
Water quality untreated: Poor drinking water (treatment required, water in river stream untreated is poor because is contaminated by runoff pollutants)"
1222,NE,Mulching,5_50M,MEDIUM,AGRICULTURALUSE,,RAINFED,,"Ground water table: > 10 m

Availability of surface water: Surface runoff generated by limited but intense rainfalls"
1223,KH,Mulching with water hyacinth (Eichhornia crassipes) after the monsoon floods.,ONSURFACE,EXCESS,POOR,,MIXED,OPEN_ACCESS,"Ground water table: during wet season
Availability of surface water: during wet season"
1224,KH,Adapted System of Rice Intensification (SRI) principles in Kampong Chhnang,LESS_5M,POOR,POOR,,MIXED,OPEN_ACCESS,"Ground water table: during dry season
Availability of surface water: during dry season"
1225,IT,Conservation agriculture,LESS_5M,GOOD,GOOD,,MIXED,COMMUNAL|LEASED,"Ground water table: <5m (The area surrounding the Venice lagoon (1240 km2) is even below the sea level (down to -2 m) and currently cultivated due to land reclamation. As a result water table is kept artificially low)
Water quality (untreated) is good drinking water (groundwater) or for agricultural use only (irrigation:  Surface water can be used for agricultural purposes but not as drinking water)"
1226,NP,Mulberry cultivation for silkworm,ONSURFACE,EXCESS,UNUSABLE,,MIXED,,"Ground water table: Infiltration is very low but surface flow is high
Availability of surface water: During rainy season excess water flow
Water quality (untreated): Some portion of the water is used for agriculture, but most time the water is unused"
1227,IT,Crop rotation with legumes,LESS_5M,GOOD,GOOD,,MIXED,,"Ground water table: <5m (The area surrounding the Venice lagoon (1240 km2) is even below the sea level (down to -2 m) and currently cultivated due to land reclamation. As a result water table is kept artificially low)
Water quality (untreated) is good drinking water (groundwater) and for agriculutral use only (irrigation with surface water)"
1228,ML,Using organic fertilizers on small-scale irrigation plots,5_50M,MEDIUM,AGRICULTURALUSE,,MIXED,,"Availability of surface water: medium, poor/ none"
1229,KH,Production and use of rice husk biochar in rice seed beds and vegetable production.,LESS_5M,,POOR,,MIXED,OPEN_ACCESS,
1230,IT,Agroforestry system,LESS_5M,GOOD,GOOD,,MIXED,,"Ground water table: <5m (The area surrounding the Venice lagoon (1240 km2) is even below the sea level (down to -2 m) and currently cultivated due to land reclamation. As a result water table is kept artificially low) 
Water quality (untreated) is good drinking water (groundwater) or for agricultural use only (surface water can be used for agricultural purposes but not as drinking water)"
1231,NP,Fodder cultivation,,GOOD,GOOD,,MIXED,OPEN_ACCESS|COMMUNAL,"Availability of surface water: Flooding occors during monsoon.  Normally people depend on surface water for irrigation.
Water quality (untreated): People directly drink"
1232,TZ,"Cross slope berier characterised with furrow, bund, cajanus cajan, pinepples, farm yard manures and grass mulch in banana production",,,,,RAINFED,OPEN_ACCESS,
1233,NP,Khuwa making by the use of Improved stove,,,,,IRRIGATION,,
1235,NP,Bio Gas,5_50M,GOOD,,,MIXED,,
1236,NP,Vermi compost technology,,,,,MIXED,OPEN_ACCESS|COMMUNAL,
1237,BO,Revalorización de saberes ancestrales para la siembra de quinua,5_50M,POOR,GOOD,,RAINFED,COMMUNAL,
1243,KE,Fanya Juu Terraces - Nappier grass+Swetpotatoes,5_50M,GOOD,GOOD,,MIXED,INDIVIDUAL,
1244,KE,Retention ditches,5_50M,MEDIUM,POOR,,MIXED,INDIVIDUAL,
1245,NO,Reduced tillage: no tillage in autumn,LESS_5M,GOOD,AGRICULTURALUSE,BOTH,RAINFED,OPEN_ACCESS,
1246,GR,Crop rotation for green manuring in greenhouse,5_50M,MEDIUM,AGRICULTURALUSE,,IRRIGATION,COMMUNAL|INDIVIDUAL|OTHER,"Water quality (untreated): good drinking water, for agricultural use only (irrigation) (Brackish irrigation water)"
1247,CY,Fodder provision to goats and sheep to reduce grazing pressure on natural vegetation,,POOR,,,,,Availability of surface water is poor/none (there is no surface water available in the area)
1248,NL,Intercropping of grass and corn to increase soil organic matter,LESS_5M,MEDIUM,POOR,,,,"Ground water table is <5m (in all soil types the highest level of the groundwater table during the year is <140 cm below the soil surface. The lowest level can be lower than 120 cm)
Availability of surface water is medium (from small rivers (De Berkel) and creeks)
Water quality (untreated) is poor drinking water (treatement required -  levels of the pesticides Bentazon, and MCPP in the groundwater have incidentally exceeded the norms for drinking water production between 1985 and 2009.)"
1250,BR,Carbon-enrichment of tropical  agricultural soil with organic matter,5_50M,GOOD,AGRICULTURALUSE,,RAINFED,LEASED,
1252,CL,Producción ecológica integrada,50M_PLUS,GOOD,AGRICULTURALUSE,,IRRIGATION,COMMUNAL,
1253,MA,No-till technology,,,,,,,
1254,NL,Humic acid application,5_50M,MEDIUM,POOR,,RAINFED,COMMUNAL,Water quality (untreated): Poor drinking water (Contaminated. Requires treatment by water company (Vitens).)
1255,ES,Straw mulching to improve soil quality,5_50M,,AGRICULTURALUSE,,RAINFED,INDIVIDUAL,"Availability of surface water: excess, poor/ none (surface water is only available when rains. Heavy rains produce overland flow)"
1256,NL,Manure separation to better distribute organic matter at farm level,LESS_5M,MEDIUM,POOR,,,,"Ground water table: <5m (in all soil types the highest level of the groundwater table during the year is <140 cm below the soil surface. The lowest level can be lower than 120 cm)
Availability of surface water is medium (From small rivers (De Berkel) and creeks)
Water quality (untreated) is poor drinking water (levels of the pesticides Bentazon and MCPP in the groundwater have incidentally exceeded the norms for drinking water production between 1985 and 2009)"
1257,CO,Banco de forrajes,,MEDIUM,,,,OTHER,
1258,CL,Zanjas de Infiltración,,,AGRICULTURALUSE,,RAINFED,,
1259,CH,Minimization of herbicide application in conservation agriculture,5_50M,GOOD,GOOD,,MIXED,COMMUNAL|OTHER,
1261,IS,Fertilizing and re-seeding degraded rangelands,LESS_5M,POOR,GOOD,GROUND,RAINFED,OPEN_ACCESS,
1264,ES,Non tillage,5_50M,POOR,AGRICULTURALUSE,,,,
1265,ES,Natural revegetation,5_50M,MEDIUM,,,,,Availability of surface water: Medium (few permanent water courses in the area)
1266,ES,Seedling,5_50M,MEDIUM,AGRICULTURALUSE,,RAINFED,,Availability of surface water: Few permanent water courses in the area
1267,ES,Reforestation,5_50M,POOR,AGRICULTURALUSE,,RAINFED,,
1268,ES,Catch crop,5_50M,MEDIUM,AGRICULTURALUSE,,MIXED,,
1269,ES,Chipped branches,5_50M,POOR,AGRICULTURALUSE,,MIXED,,
1270,BR,Minimum tillage,5_50M,MEDIUM,AGRICULTURALUSE,,RAINFED,INDIVIDUAL,
1271,CH,Minimierung des Herbizideinsatzes,5_50M,GOOD,GOOD,,MIXED,OTHER,
1272,ES,Fitoestabilización de suelos contaminados,LESS_5M,GOOD,AGRICULTURALUSE,,,,
1273,ES,Adición de enmiendas a suelos contaminados,LESS_5M,GOOD,AGRICULTURALUSE,,,,
1275,BR,Terracing for soil erosion protection,5_50M,GOOD,AGRICULTURALUSE,,RAINFED,,"Availability of surface water: good, medium"
1276,NP,No-till garlic cultivation,5_50M,POOR,POOR,,MIXED,COMMUNAL,Water quality (untreated): ALso for agricultural use only (irrigation)
1277,VN,Water saving through reuse of  return flow in paddy fields,LESS_5M,MEDIUM,AGRICULTURALUSE,,IRRIGATION,OPEN_ACCESS|OTHER,
1278,AR,"Recuperación de prácticas tradicionales de producción, como estrategia productiva con resiliencia en Yavi/Barrios",50M_PLUS,MEDIUM,GOOD,,IRRIGATION,OPEN_ACCESS,
1279,IT,Biochar application as a soil amendment,LESS_5M,GOOD,GOOD,,MIXED,COMMUNAL|LEASED,
1280,IT,Re-introduction of organic amendments in croplands,LESS_5M,GOOD,GOOD,,MIXED,COMMUNAL|LEASED,
1281,GR,Application of biological agents to increase crop resistance to salinity,,MEDIUM,,,IRRIGATION,COMMUNAL|INDIVIDUAL|OTHER,"Ground water table: < 5 m, 5-50 m

Water quality (untreated): good drinking water, for agricultural use only (irrigation), unusable (brackish irrigation water)"
1282,EC,Mejora de la producción agrícola y optimización del uso del agua mediante de la tecnificación del riego,50M_PLUS,MEDIUM,AGRICULTURALUSE,,IRRIGATION,,
1283,CH,Bodenschonende Landnutzung mit dem On-Land-Pflug,5_50M,GOOD,GOOD,,,INDIVIDUAL,
1284,CH,Pflugloser Ackerbau im Biolandbau,5_50M,GOOD,GOOD,,,INDIVIDUAL,
1285,AF,Riverbank stabilization,5_50M,MEDIUM,POOR,,IRRIGATION,OTHER,
1286,SE,Water tolerant crops,LESS_5M,GOOD,POOR,,,COMMUNAL,
1287,PH,Contour Farming using hedgerows,5_50M,GOOD,GOOD,,RAINFED,COMMUNAL,
1288,RU,No-till crop production,ONSURFACE,GOOD,,,RAINFED,,"Ground water table: On surface (the ground water table is at 0 cm in spring. The water flows then off and fields are sown in late May. Later in the year, drought is often a problem)
Water quality (untreated): Good drinking water, poor drinking water (treatement required) and for agricultural use only (irrigation) all ranked 1, unusable (ranked 2)"
1289,PH,Vegetable Terracing,,MEDIUM,GOOD,,RAINFED,OPEN_ACCESS,Availability of surface water: from river pumped in the farm through gravity
1290,IT,Green cover in orchards,LESS_5M,GOOD,GOOD,,,,"Groundwater table: <5m a.s.l. (The area surrounding the Venice lagoon (1240 km2) is even below the sea level (down to -2 m) and currently cultivated due to land reclamation. As a result water table is kept artificially low) 

Water quality (untreated): Good drinking water (groundwater) and for agricultural use only (surface water can be used for agricultural purposes but not as drinking water)"
1291,IT,Root-oriented cover crops,LESS_5M,GOOD,GOOD,,MIXED,,
1292,SD,Water Spreading (typical example from Hashatribab),LESS_5M,,POOR,,OTHER,,
1293,BR,Biological pest control through promoting habitats for native fauna,50M_PLUS,POOR,POOR,,MIXED,OTHER,
1295,PH,Modified Rapid Composting,5_50M,GOOD,GOOD,,IRRIGATION,,
1296,CH,Dyker-System (oder Lochstern) im Kartoffelanbau,5_50M,GOOD,GOOD,,RAINFED,INDIVIDUAL,
1297,NA,Conservation Agriculture in a semi-arid area,5_50M,POOR,GOOD,,RAINFED,COMMUNAL,
1298,PT,Post-fire Natural Mulching,50M_PLUS,MEDIUM,GOOD,,,,
1299,PT,Hydromulching for reducing runoff and soil erosion,5_50M,MEDIUM,AGRICULTURALUSE,,,,Water quality (untreated) is for agriculutral use only (surface water)
1300,PH,Compact Farming for Vegetables Production,5_50M,MEDIUM,GOOD,,,OPEN_ACCESS,
1301,PH,Sweet Potato Relay Cropping,5_50M,MEDIUM,GOOD,,RAINFED,OPEN_ACCESS,Seasonality of water quality: Spring
1302,PH,Organic-Based System of Rice Intensification (SRI),5_50M,GOOD,GOOD,,MIXED,COMMUNAL,
1303,PH,Organic Mulching,5_50M,GOOD,AGRICULTURALUSE,,IRRIGATION,,
1304,CH,Dyker System,5_50M,GOOD,GOOD,,RAINFED,INDIVIDUAL,
1305,CN,"Drip irrigation under plastic mulch for cotton production in Xinjiang province, China",5_50M,GOOD,POOR,,IRRIGATION,COMMUNAL|LEASED,"Ground water table: also < 5 m and the installation of drip irrigation under plastic mulch should be installed with a drainage system. If the groundwater table is too high salinisation of the soil will be the result

Availability of surface water: For the drip irrigation under plastic mulch mostly surface water is used. It is diverted by channels to the agricultural fields. There must be a good water availability at the fields. 

Water quality (untreated): For the drip irrigation under plastic mulch the water quality must be quite high, otherwise the small holes of the drip lines will be blocked soon."
1306,AF,Cultivation of Hing (Ferula assa-foetida) in the watershed,5_50M,POOR,AGRICULTURALUSE,,RAINFED,COMMUNAL,
1307,SD,Reclamation Saline Sodic soil,50M_PLUS,POOR,AGRICULTURALUSE,,IRRIGATION,COMMUNAL,Water quality (untreated): Also poor for drinking
1308,PH,Contour Straight Block Layout,5_50M,MEDIUM,GOOD,,MIXED,,
1311,OM,Alfalfa under flood irrigation,50M_PLUS,POOR,AGRICULTURALUSE,,IRRIGATION,INDIVIDUAL,
1312,OM,Flood Irrigation for salinity control,50M_PLUS,,UNUSABLE,,IRRIGATION,,
1313,OM,Compost and inorganic fertilizer in saline soils,50M_PLUS,POOR,AGRICULTURALUSE,,IRRIGATION,COMMUNAL,
1314,TZ,Rangeland Improvement in Savanah with High Livestocks,50M_PLUS,MEDIUM,POOR,,RAINFED,,
1315,RU,Minimum Tillage,5_50M,,,,RAINFED,OPEN_ACCESS,
1316,OM,Vegetables in salt affected soil,50M_PLUS,POOR,AGRICULTURALUSE,,IRRIGATION,,
1317,PH,Composting using Indigenous Microorganism (IMO),5_50M,GOOD,AGRICULTURALUSE,,IRRIGATION,,
1318,KE,Mulching,5_50M,GOOD,GOOD,,RAINFED,INDIVIDUAL,
1319,RU,No Till,5_50M,,,,RAINFED,OPEN_ACCESS,
